"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-04-26",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-04-27",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-04-28",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-04-29",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-04-30",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-01",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-02",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-03",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-04",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-05",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-06",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-07",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-08",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-09",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-10",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-11",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-12",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-13",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-14",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-15",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-16",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-17",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-18",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-19",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-20",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-21",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-22",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-23",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-24",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-25",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-26",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-27",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-28",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-29",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-30",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-05-31",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-01",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-02",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-03",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-04",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-05",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-06",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-07",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-08",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-09",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-10",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-11",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-12",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-13",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-14",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-15",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-16",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-17",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-18",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-19",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-20",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-21",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-22",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-23",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-24",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-25",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-26",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-27",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-28",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-06-30",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-01",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-02",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-03",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-04",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-05",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-06",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-07",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-08",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-09",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-10",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-11",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-12",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-13",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-14",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-15",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-16",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-17",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-18",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-19",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-20",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-21",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-22",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-23",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-24",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-25",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-26",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-27",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-28",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-29",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-30",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-07-31",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-08-01",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-08-02",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-08-03",,,,,,,,,,,,,
"US1KYWF0015","MIDWAY 0.2 SSW, KY US","38.14666","-84.68536","255.4","2021-08-04",,,,,,,,,,,,,
